ID,Name,Longitude,Latitude,Lines
2706,STONE CHURCH at COURTLAND,-79.91384,43.21725,
2707,STONE CHURCH at COURTLAND,-79.91343,43.21731,
2681,STONE CHURCH at DARTNAL,-79.82938,43.19652,
2683,STONE CHURCH at DICENZO,-79.88498,43.20992,
2708,STONE CHURCH at GARTH,-79.90846,43.21585,
2709,STONE CHURCH at GARTH,-79.90853,43.21597,
2710,STONE CHURCH at GURNETT,-79.92218,43.21943,
2711,STONE CHURCH at HARROGATE,-79.93647,43.22691,
2395,STONE CHURCH at HERITAGE GREENE,-79.81246,43.19213,
355886,STONE CHURCH at HERITAGE GREENE,-79.81246,43.19213,
2712,STONE CHURCH at MATTHEWS,-79.90362,43.21473,
2685,STONE CHURCH at NEBO,-79.83553,43.19795,
2687,STONE CHURCH at NORMAJEAN,-79.85538,43.20259,
2714,STONE CHURCH at OLD GOLFLINKS,-79.93620,43.22671,
3250,STONE CHURCH at PINERIDGE,-79.88221,43.20919,
3251,STONE CHURCH at PINERIDGE,-79.88280,43.20948,
2688,STONE CHURCH at PRITCHARD,-79.81947,43.19415,
2689,STONE CHURCH at PRITCHARD,-79.81960,43.19434,
2690,STONE CHURCH at QUINN,-79.84528,43.20035,
2691,STONE CHURCH at RAMBO,-79.85484,43.20263,
355887,STONE CHURCH at REDHILL VALLEY PKWY,-79.81574,43.19274,
355853,STONE CHURCH at REDHILL VALLEY PKWY,-79.81574,43.19274,
355896,STONE CHURCH at REDHILL VALLEY PKWY,-79.81441,43.19258,
355897,STONE CHURCH at REDHILL VALLEY PKWY,-79.81441,43.19258,
2692,STONE CHURCH at REDMOND,-79.86513,43.20515,
2693,STONE CHURCH at RIDGEMOUNT,-79.86574,43.20516,
355286,STONE CHURCH at STONEHENGE,-79.93427,43.22413,
2694,STONE CHURCH at TAYMALL,-79.84587,43.20029,
2695,STONE CHURCH at UPPER GAGE,-79.85090,43.20150,
2696,STONE CHURCH at UPPER GAGE,-79.85023,43.20153,
2717,STONE CHURCH at UPPER JAMES,-79.89000,43.21128,
2718,STONE CHURCH at UPPER JAMES,-79.88994,43.21143,
356015,STONE CHURCH at UPPER MOUNT ALBION,-79.81096,43.19189,
356014,STONE CHURCH at UPPER MOUNT ALBION,-79.81096,43.19189,
2698,STONE CHURCH at UPPER OTTAWA,-79.84019,43.19921,
2697,STONE CHURCH at UPPER OTTAWA,-79.84139,43.19929,
2719,STONE CHURCH at UPPER PARADISE,-79.91891,43.21862,
2721,STONE CHURCH at UPPER PARADISE,-79.91987,43.21871,
2700,STONE CHURCH at UPPER SHERMAN,-79.85941,43.20371,
2699,STONE CHURCH at UPPER SHERMAN,-79.86005,43.20372,
2701,STONE CHURCH at UPPER WELLINGTON,-79.87923,43.20859,
2702,STONE CHURCH at UPPER WELLINGTON,-79.87974,43.20856,
2703,STONE CHURCH at UPPER WENTWORTH,-79.86874,43.20587,
2722,STONE CHURCH at WEST 5TH,-79.89327,43.21218,
2723,STONE CHURCH at WEST 5TH,-79.89380,43.21223,
2680,STONE CHURCH opposite BRIGADE,-79.87438,43.20742,
2682,STONE CHURCH opposite DARTNALL,-79.82953,43.19662,
355888,STONE CHURCH opposite HERITAGE GREENE,-79.81235,43.19203,
2396,STONE CHURCH opposite HERITAGE GREENE,-79.81235,43.19203,
356064,STONE CHURCH opposite MATTHEWS,-79.90403,43.21468,
2686,STONE CHURCH opposite NEBO,-79.83459,43.19783,
355732,STONE CHURCH opposite NEBO,-79.83442,43.19779,
2716,STONE CHURCH opposite OMNI,-79.92333,43.21957,
355287,STONE CHURCH opposite STONEHENGE,-79.93409,43.22420,
2725,STRATHCONA at YORK,-79.88321,43.26620,
2726,STRATHCONA LOOP,-79.88418,43.26398,
2724,STRATHCONA opposite TOM,-79.88364,43.26516,
2728,STRATHEARNE at BRITANNIA,-79.79813,43.24350,
355545,TRADEWIND at WILSON,-80.03134,43.19314,
355532,TRADEWIND at WILSON,-80.03141,43.19286,
2732,TURNBULL at TERRACE,-79.96207,43.25193,52A-Dundas First Solution (Inbound)
2730,TURNBULL opposite AUTUMN LEAF,-79.96530,43.25073,52A-Dundas First Solution (Inbound)
2731,TURNBULL opposite KINGS GATE,-79.96761,43.25017,52A-Dundas First Solution (Inbound)
356091,TWENTY at NEBO,-79.84392,43.17808,
356088,TWENTY opposite DARTNALL,-79.83710,43.17631,
2189,UNIVERSITY at FORSYTH,-79.91898,43.25856,
2190,UNIVERSITY at FORSYTH,-79.91887,43.25863,
2185,UNIVERSITY at LIFE SCIENCES,-79.91862,43.26100,
2186,UNIVERSITY opposite LIFE SCIENCES,-79.91880,43.26103,
355277,UNIVERSITY opposite LIFE SCIENCES,-79.91880,43.26103,
355260,UNIVERSITY PLAZA PLATFORM 1,-79.94281,43.25840,
2734,UNSWORTH at UPPER OTTAWA,-79.84184,43.19461,
remix-b9676219-34e4-40ef-85e8-53990cbe65af,Untitled Stop,-79.95419,43.26202,52A-Dundas First Solution (Inbound)
remix-7ca0868a-290a-4b58-be63-bef42ab0a60d,Untitled Stop,-79.95573,43.26270,
remix-e6a08398-c701-491d-b9ab-3acfc0f103ee,Untitled Stop,-79.97399,43.26085,
remix-36f44e01-a0ca-4549-82f4-b602659bdcd6,Untitled Stop,-79.97035,43.27143,
remix-3b3f62c7-eb56-44cb-b032-a2795421f7da,Untitled Stop,-79.94927,43.26147,
remix-9f989d14-2f43-4fe5-abf7-59ecf0100e1a,Untitled Stop,-79.94592,43.26178,
remix-cb26e70a-552b-4acd-bf1f-b46f0107d9ba,Untitled Stop,-79.97505,43.25908,
remix-4ad7ec23-291d-4a68-98fb-f25d74f99efc,Untitled Stop,-79.95549,43.25730,
remix-c17b84ad-f593-4d5c-80ed-4126a59606c1,Untitled Stop,-79.97194,43.27051,
remix-28818c0b-3736-46b7-8702-35b81ea60ef0,Untitled Stop,-79.95566,43.26255,
remix-3b740482-06ff-4676-9fa4-a5947e2a7ba7,Untitled Stop,-79.97166,43.25975,
remix-6159865d-2d1f-4d61-9646-10e4282bdf8f,Untitled Stop,-79.95419,43.26202,
remix-9ac3a9bf-0f96-4997-9006-48d11da35336,Untitled Stop,-79.95530,43.25723,
remix-aa22df5e-c80e-425c-b697-97db2ed2ffe9,Untitled Stop,-79.96559,43.26090,
remix-4315d88d-2032-4bfc-8199-4372ffc3849f,Untitled Stop,-79.96559,43.26090,
remix-f9d68990-0381-4a7c-bea8-ed0ff1c82586,Untitled Stop,-79.97166,43.25975,
remix-ef00837c-b009-47a4-89df-32f5ba5ab647,Untitled Stop,-79.97035,43.27143,
remix-c3317a3d-d9ba-4aa3-b971-c054ebbc54a6,Untitled Stop,-79.95566,43.26255,
remix-016b00dd-9c22-40aa-b488-55dc74a30133,Untitled Stop,-79.96575,43.26072,
remix-869ce867-c7eb-4086-8b97-e7f422a64c45,Untitled Stop,-79.95006,43.26183,
remix-90597199-0145-4664-8bdf-f959e321e69b,Untitled Stop,-79.95270,43.26453,
remix-167abda8-7d2d-4bff-9993-c90c195e0f28,Untitled Stop,-79.96575,43.26072,
remix-a3500591-90dc-4ff8-aaae-c4e74d427439,Untitled Stop,-79.95270,43.26453,
remix-d163d4aa-64ef-4a8e-ba1e-19dc015bd5dc,Untitled Stop,-79.95566,43.26255,
remix-b72fac34-c450-472c-99e7-e3ca5a9023b0,Untitled Stop,-79.94927,43.26147,
remix-c45e9872-f5c8-40ad-9158-845dba49e4d5,Untitled Stop,-79.95484,43.26470,
remix-e8607f95-a4c3-46d3-b582-65bc2953358f,Untitled Stop,-79.97752,43.26023,
remix-48388ff6-c95b-4269-a562-a197431be72f,Untitled Stop,-79.94326,43.27328,
remix-a1d0bbf4-46b7-435e-b69f-64bbdec71547,Untitled Stop,-79.94927,43.26147,
remix-625cc4a8-cd13-4d4d-b8ec-567fbfbe87a5,Untitled Stop,-79.95573,43.26270,
remix-295a4c96-fa09-4adf-9979-44e05229cc95,Untitled Stop,-79.94927,43.26147,
remix-18a01d6a-f49a-42a5-adea-3f58c7c20391,Untitled Stop,-79.97520,43.25905,
remix-3feec8a5-61e9-431a-9eae-6480aa954adb,Untitled Stop,-79.94592,43.26178,
remix-67985cfd-6347-45fe-8fcd-8717fd9a2730,Untitled Stop,-79.95484,43.26470,
remix-6c6213eb-e3e3-4d7a-b9cb-58c93a96fdf9,Untitled Stop,-79.95956,43.25383,
remix-48300e19-d81d-42dd-af6f-7e37d6d4bfd1,Untitled Stop,-79.95573,43.26270,
remix-533eb91a-c99c-447a-b637-2700c1216d98,Untitled Stop,-79.94315,43.27351,
remix-7a1dfda6-32ed-49f2-8169-ff8a4e9d6c6d,Untitled Stop,-79.97194,43.27051,
remix-b60a2e0b-a753-4d3c-b86e-3ed7bc448a5c,Untitled Stop,-79.95196,43.26444,
remix-52d6b8b1-7b6f-4209-9f01-a942548ffb96,Untitled Stop,-79.96575,43.26072,
remix-9ed7c824-5f8f-4bf6-bc10-d8b2b5d3701d,Untitled Stop,-79.97656,43.26072,
remix-437143a7-1a19-4edc-9749-4aa14546d8d2,Untitled Stop,-79.94592,43.26178,
remix-9faac56e-5cf3-49db-b0da-01fd48ce3541,Untitled Stop,-79.95006,43.26183,
remix-0edd6ecc-7e3e-44b9-a1a7-55459588fde0,Untitled Stop,-79.96559,43.26090,
remix-91f99cdf-2157-4a1d-b2f6-79bf0eebeb51,Untitled Stop,-79.97752,43.26023,
remix-055ac098-cb2f-485a-b0f0-bded73d1edb7,Untitled Stop,-79.97218,43.26094,
remix-e68f2ad9-b512-420c-a4c4-aa815d5a87ea,Untitled Stop,-79.97399,43.26085,
remix-ff511938-5cef-4fd3-8439-8855fee26efc,Untitled Stop,-79.95549,43.25730,
remix-5c3b75e1-ffed-4755-b275-d7e6906834dd,Untitled Stop,-79.95006,43.26183,
remix-34e4a96a-057d-407b-b88a-1f590f1857ff,Untitled Stop,-79.97505,43.25908,
355794,UPPER CENTENNIAL at GREEN MOUNTAIN,-79.76542,43.19917,
355793,UPPER CENTENNIAL at GREEN MOUNTAIN,-79.76533,43.19901,
355514,UPPER CENTENNIAL at HIGHLAND,-79.77326,43.18123,
355563,UPPER CENTENNIAL at HIGHLAND,-79.77303,43.18136,
355471,UPPER CENTENNIAL at MUD,-79.76952,43.18952,
355474,UPPER CENTENNIAL at MUD,-79.76931,43.19034,
355934,UPPER CENTENNIAL at SOUTH MOUNT HEALTH CENTRE,-79.77549,43.17602,
355933,UPPER CENTENNIAL opposite SOUTH MOUNT HEALTH CENTRE,-79.77542,43.17589,
2741,UPPER GAGE at ANNA CAPRI,-79.85103,43.19972,
2743,UPPER GAGE at BERYL,-79.84535,43.21287,
2745,UPPER GAGE at BRUCEDALE,-79.83801,43.23013,
2744,UPPER GAGE at BRUCEDALE,-79.83808,43.23042,
2746,UPPER GAGE at CONCESSION,-79.83520,43.23667,
2748,UPPER GAGE at CROCKETT,-79.83627,43.23465,
2750,UPPER GAGE at DALLAS,-79.84168,43.22215,
2751,UPPER GAGE at EDWINA,-79.84521,43.21382,
2752,UPPER GAGE at FENNELL,-79.83906,43.22827,
2753,UPPER GAGE at FENNELL,-79.83906,43.22758,
2754,UPPER GAGE at GOLDENGATE,-79.85271,43.19569,
2755,UPPER GAGE at LINC NORTH,-79.84622,43.21078,
2740,UPPER GAGE at LINC SOUTH,-79.84779,43.20724,
2735,UPPER GAGE at LINC SOUTH,-79.84802,43.20722,
2756,UPPER GAGE at LOCKTON,-79.84598,43.21198,
2757,UPPER GAGE at LOCONDER,-79.84900,43.20496,
2758,UPPER GAGE at LOCONDER,-79.84844,43.20557,
2759,UPPER GAGE at MACASSA,-79.84069,43.22441,
2760,UPPER GAGE at MOHAWK,-79.84295,43.21936,
2761,UPPER GAGE at MOHAWK,-79.84288,43.21886,
2762,UPPER GAGE at MUIR,-79.84396,43.21634,
2764,UPPER GAGE at NINTH,-79.84090,43.22345,
2765,UPPER GAGE at PEMBERTON,-79.84201,43.22092,
2766,UPPER GAGE at QUAIL,-79.84924,43.20373,
2768,UPPER GAGE at QUEENSDALE,-79.83717,43.23200,
2767,UPPER GAGE at QUEENSDALE,-79.83731,43.23221,
2769,UPPER GAGE at ROBERTSFIELD,-79.84966,43.20347,
2771,UPPER GAGE at ROYALVISTA,-79.85194,43.19778,
2770,UPPER GAGE at ROYALVISTA,-79.85200,43.19743,
2772,UPPER GAGE at RYMAL,-79.85389,43.19317,
2773,UPPER GAGE at RYMAL,-79.85343,43.19333,
2775,UPPER GAGE at SEVENTH,-79.83963,43.22636,
2774,UPPER GAGE at SEVENTH,-79.84024,43.22545,
2776,UPPER GAGE at SINENA,-79.85305,43.19512,
2778,UPPER GAGE at STONE CHURCH,-79.85039,43.20104,
2777,UPPER GAGE at STONE CHURCH,-79.85039,43.20182,
2779,UPPER GAGE at THORLEY,-79.84505,43.21362,
2742,UPPER GAGE opposite ANNA CAPRI,-79.85103,43.20010,
356035,UPPER GAGE opposite CROCKETT,-79.83583,43.23521,
2763,UPPER GAGE opposite MUIR,-79.84419,43.21626,
2781,UPPER HORNING at ADIS,-79.92827,43.22706,
2782,UPPER HORNING at AMALFI,-79.92607,43.22152,
2784,UPPER HORNING at ELENA,-79.92852,43.22839,
2785,UPPER HORNING at GUILDWOOD,-79.92792,43.22489,
2786,UPPER HORNING at MONTEAGLE,-79.92834,43.22836,
2787,UPPER HORNING at NELLIDA NORTH,-79.92839,43.22690,
2788,UPPER HORNING at NELLIDA SOUTH,-79.92811,43.22508,
2783,UPPER HORNING opposite AMALFI,-79.92611,43.22137,
355976,UPPER JAMES at ALDERLEA,-79.89649,43.19569,
2809,UPPER JAMES at ALDRIDGE,-79.88482,43.22145,
355497,UPPER JAMES at ALDRIDGE,-79.88482,43.22145,
2796,UPPER JAMES at BLOSSOM,-79.88787,43.21446,
2797,UPPER JAMES at BRUCEDALE,-79.87693,43.23942,
2798,UPPER JAMES at BRUCEDALE,-79.87702,43.23962,
2799,UPPER JAMES at CHIPMAN,-79.88797,43.21362,
2800,UPPER JAMES at CHRISTOPHER,-79.89588,43.19756,
2802,UPPER JAMES at DELTA,-79.89212,43.20431,
2804,UPPER JAMES at DUFF,-79.87590,43.24235,
2806,UPPER JAMES at FENNELL,-79.87796,43.23701,
2805,UPPER JAMES at FENNELL,-79.87790,43.23750,
2807,UPPER JAMES at HESTER,-79.88322,43.22473,
2794,UPPER JAMES at JAMESTON,-79.88425,43.22303,
2811,UPPER JAMES at KENNEDY,-79.89385,43.20174,
2814,UPPER JAMES at LOTUS,-79.88267,43.22677,
2816,UPPER JAMES at MALTON,-79.89479,43.19996,
2818,UPPER JAMES at MCELROY,-79.87966,43.23309,
2819,UPPER JAMES at MCELROY,-79.87980,43.23339,
355496,UPPER JAMES at MOHAWK,-79.88188,43.22854,
2820,UPPER JAMES at MOHAWK,-79.88165,43.22863,
355509,UPPER JAMES at MOHAWK,-79.88165,43.22863,
2821,UPPER JAMES at MOHAWK,-79.88188,43.22854,
355490,UPPER JAMES at MONARCH,-79.87861,43.23593,
2825,UPPER JAMES at QUEENSDALE,-79.87627,43.24145,
2824,UPPER JAMES at QUEENSDALE,-79.87610,43.24138,
356104,UPPER JAMES at REALLY LIVING CENTRE,-79.89931,43.18903,
2826,UPPER JAMES at REGINA,-79.89114,43.20648,
2827,UPPER JAMES at REGINA,-79.89130,43.20690,
2828,UPPER JAMES at RICHWILL,-79.88111,43.23041,
2831,UPPER JAMES at RYMAL,-79.89333,43.20272,
355506,UPPER JAMES at RYMAL,-79.89301,43.20284,
355499,UPPER JAMES at RYMAL,-79.89333,43.20272,
2830,UPPER JAMES at RYMAL,-79.89287,43.20312,
2833,UPPER JAMES at SOUTH BEND,-79.88044,43.23189,
2832,UPPER JAMES at SOUTH BEND,-79.88032,43.23160,
355498,UPPER JAMES at STONE CHURCH,-79.88927,43.21122,
2834,UPPER JAMES at STONE CHURCH,-79.88920,43.21085,
355507,UPPER JAMES at STONE CHURCH,-79.88920,43.21085,
2835,UPPER JAMES at STONE CHURCH,-79.88927,43.21122,
355977,UPPER JAMES at TWENTY,-79.89818,43.19153,
355978,UPPER JAMES at TWENTY,-79.89818,43.19153,
2837,UPPER JAMES at TWENTY,-79.89840,43.19192,
355500,UPPER JAMES at TWENTY,-79.89839,43.19135,
2838,UPPER JAMES at WEMBLEY,-79.87912,43.23483,
355508,UPPER JAMES NORTH OF LINC,-79.88511,43.22028,
2812,UPPER JAMES NORTH OF LINC,-79.88511,43.22027,
2793,UPPER JAMES opposite ALDERLEA,-79.89669,43.19580,
2795,UPPER JAMES opposite ALDRIDGE,-79.88465,43.22137,
2801,UPPER JAMES opposite CHRISTOPHER,-79.89544,43.19785,
2803,UPPER JAMES opposite DELTA,-79.89229,43.20471,
2808,UPPER JAMES opposite HESTER,-79.88352,43.22473,
2810,UPPER JAMES opposite JAMESTON,-79.88399,43.22290,
2815,UPPER JAMES opposite LOTUS,-79.88242,43.22673,
2817,UPPER JAMES opposite MALTON,-79.89441,43.20009,
355491,UPPER JAMES opposite MONARCH,-79.87819,43.23641,
2829,UPPER JAMES opposite RICHWILL,-79.88084,43.23042,
2839,UPPER JAMES opposite WEMBLEY,-79.87881,43.23472,
2813,UPPER JAMES SOUTH OF LINC,-79.88674,43.21646,
2789,UPPER JAMES SOUTH OF LINC,-79.88706,43.21632,
2841,UPPER KENILWORTH at BROKER,-79.82028,43.21949,
2840,UPPER KENILWORTH at BROKER,-79.82049,43.21945,
2842,UPPER KENILWORTH at CARSON,-79.82281,43.21293,
2844,UPPER KENILWORTH at ELLIOTT,-79.82116,43.21742,
2846,UPPER KENILWORTH at FENNELL,-79.81931,43.22295,
2847,UPPER KENILWORTH at FENNELL,-79.81906,43.22307,
2848,UPPER KENILWORTH at LANDRON,-79.82396,43.21034,
2850,UPPER KENILWORTH at MARSHALL,-79.81959,43.22154,
2852,UPPER KENILWORTH at MOHAWK,-79.82224,43.21421,
2853,UPPER KENILWORTH at MOHAWK,-79.82214,43.21397,
2854,UPPER KENILWORTH at RACALMUTO,-79.82527,43.20738,
2856,UPPER KENILWORTH at TOBY,-79.82190,43.21522,
2858,UPPER KENILWORTH at TOWNMANSION,-79.82570,43.20634,
2843,UPPER KENILWORTH opposite CARSON,-79.82266,43.21283,
2845,UPPER KENILWORTH opposite ELLIOTT,-79.82109,43.21705,
2849,UPPER KENILWORTH opposite LANDRON,-79.82379,43.21024,
2851,UPPER KENILWORTH opposite MARSHALL,-79.81976,43.22158,
2855,UPPER KENILWORTH opposite RACALMUTO,-79.82495,43.20776,
2857,UPPER KENILWORTH opposite TOBY,-79.82182,43.21489,
2859,UPPER KENILWORTH opposite TOWNMANSION,-79.82554,43.20635,
355852,UPPER MOUNT ALBION at STONE CHURCH,-79.81030,43.19266,
2867,UPPER OTTAWA at ANSON,-79.83400,43.21443,
2868,UPPER OTTAWA at BEACONSFIELD,-79.83466,43.21330,
2869,UPPER OTTAWA at BOWDEN,-79.83582,43.21052,
2870,UPPER OTTAWA at BROKER,-79.83110,43.22157,
2872,UPPER OTTAWA at BRUCEDALE,-79.82844,43.22780,
2871,UPPER OTTAWA at BRUCEDALE,-79.82851,43.22808,
2873,UPPER OTTAWA at CARSON,-79.83594,43.20974,
2876,UPPER OTTAWA at EVERTON,-79.82698,43.23153,
2877,UPPER OTTAWA at FENNELL,-79.82955,43.22580,
2878,UPPER OTTAWA at FENNELL,-79.82921,43.22595,
2879,UPPER OTTAWA at LARCH,-79.83516,43.21210,
2880,UPPER OTTAWA at LARCH,-79.83514,43.21162,
2882,UPPER OTTAWA at LIMERIDGE,-79.83675,43.20767,
2881,UPPER OTTAWA at LIMERIDGE,-79.83680,43.20824,
2884,UPPER OTTAWA at MOHAWK,-79.83311,43.21643,
2883,UPPER OTTAWA at MOHAWK,-79.83316,43.21693,
2866,UPPER OTTAWA at NINTH,-79.83115,43.22181,
2886,UPPER OTTAWA at QUEENSBURY,-79.83949,43.20192,
2888,UPPER OTTAWA at QUEENSDALE,-79.82763,43.22999,
2890,UPPER OTTAWA at REDBURY,-79.83865,43.20388,
2892,UPPER OTTAWA at RENO,-79.83376,43.21546,
355269,UPPER OTTAWA at RYMAL,-79.84423,43.18999,
2893,UPPER OTTAWA at RYMAL,-79.84370,43.19120,
2894,UPPER OTTAWA at SANDALWOOD,-79.83164,43.22015,
2896,UPPER OTTAWA at STONE CHURCH,-79.84040,43.19989,
2897,UPPER OTTAWA at STONE CHURCH,-79.84015,43.19985,
2865,UPPER OTTAWA at TENTH,-79.83189,43.22002,
2899,UPPER OTTAWA at TUNBRIDGE,-79.84129,43.19772,
2901,UPPER OTTAWA at UNSWORTH,-79.84206,43.19511,
2874,UPPER OTTAWA opposite EDENHILL,-79.83251,43.21803,
2887,UPPER OTTAWA opposite QUEENSBURY,-79.83933,43.20181,
355952,UPPER OTTAWA opposite QUEENSDALE,-79.82780,43.22939,
355953,UPPER OTTAWA opposite QUEENSDALE,-79.82780,43.22939,
2891,UPPER OTTAWA opposite REDBURY,-79.83862,43.20353,
2898,UPPER OTTAWA opposite SUNNING HILL,-79.82672,43.23170,
2900,UPPER OTTAWA opposite TUNBRIDGE,-79.84108,43.19756,
2905,UPPER PARADISE at ANGELA,-79.90753,43.24267,
2908,UPPER PARADISE at BENDAMERE,-79.90902,43.23880,
2907,UPPER PARADISE at BENDAMERE,-79.90913,43.23906,
2909,UPPER PARADISE at DALCAR,-79.91443,43.22725,
2912,UPPER PARADISE at ELMWOOD,-79.90979,43.23758,
2913,UPPER PARADISE at ELMWOOD,-79.90970,43.23728,
2914,UPPER PARADISE at GEMINI,-79.91735,43.22073,
2916,UPPER PARADISE at GREENSHIRE,-79.91592,43.22389,
2917,UPPER PARADISE at HADELAND,-79.91382,43.22915,
2918,UPPER PARADISE at HADELAND,-79.91364,43.22888,
2920,UPPER PARADISE at LESLIE,-79.90827,43.24047,
2919,UPPER PARADISE at LESLIE,-79.90831,43.24092,
2921,UPPER PARADISE at LUNNER,-79.91299,43.23028,
2911,UPPER PARADISE at MEADOWBANK,-79.92166,43.21156,
2924,UPPER PARADISE at MOHAWK,-79.91175,43.23271,
2923,UPPER PARADISE at MOHAWK,-79.91199,43.23283,
2935,UPPER PARADISE at RICHVIEW,-79.92066,43.21377,
2925,UPPER PARADISE at RYMAL,-79.92249,43.20971,
2926,UPPER PARADISE at RYMAL,-79.92211,43.21010,
2928,UPPER PARADISE at SANATORIUM,-79.91037,43.23580,
2927,UPPER PARADISE at SANATORIUM,-79.91045,43.23609,
2929,UPPER PARADISE at SANDRINGHAM,-79.91138,43.23409,
2931,UPPER PARADISE at SCENIC,-79.90690,43.24360,
2930,UPPER PARADISE at SCENIC,-79.90717,43.24349,
2932,UPPER PARADISE at SKYVIEW,-79.91939,43.21615,
2937,UPPER PARADISE at STONE CHURCH,-79.91817,43.21878,
2936,UPPER PARADISE at STONE CHURCH,-79.91835,43.21905,
2934,UPPER PARADISE at ST. THOMAS MORE,-79.92015,43.21434,
2938,UPPER PARADISE at TREVI,-79.91618,43.22387,
2939,UPPER PARADISE at WINGFIELD,-79.91680,43.22201,
2906,UPPER PARADISE opposite ANGELA,-79.90740,43.24245,
2903,UPPER PARADISE opposite DALCAR,-79.91468,43.22717,
2915,UPPER PARADISE opposite GEMINI,-79.91766,43.22056,
2922,UPPER PARADISE opposite LUNNER,-79.91293,43.23086,
2910,UPPER PARADISE opposite MEADOWBANK,-79.92144,43.21156,
2902,UPPER PARADISE opposite SANDRINGHAM,-79.91114,43.23418,
2933,UPPER PARADISE opposite SKYVIEW,-79.91951,43.21636,
2904,UPPER PARADISE opposite WINGFIELD,-79.91700,43.22204,
2940,UPPER SHERMAN at ACADIA,-79.86198,43.19909,
2942,UPPER SHERMAN at ASTONWOOD,-79.85879,43.20574,
2943,UPPER SHERMAN at ATHERLEY,-79.85766,43.20807,
2981,UPPER SHERMAN at BEAVERTON,-79.86040,43.20247,
2944,UPPER SHERMAN at BERKO,-79.85394,43.21650,
2945,UPPER SHERMAN at BRUCEDALE,-79.84728,43.23237,
2946,UPPER SHERMAN at BRUCEDALE,-79.84721,43.23210,
2947,UPPER SHERMAN at BURKHOLDER,-79.85078,43.22428,
2948,UPPER SHERMAN at CAMEO,-79.85114,43.22301,
2950,UPPER SHERMAN at CROCKETT,-79.84489,43.23721,
2949,UPPER SHERMAN at CROCKETT,-79.84514,43.23719,
2952,UPPER SHERMAN at DALIA,-79.86071,43.20139,
2953,UPPER SHERMAN at DORVAL,-79.85287,43.21948,
356000,UPPER SHERMAN at DULGAREN,-79.86198,43.19874,
2954,UPPER SHERMAN at FENNELL,-79.84813,43.23053,
2955,UPPER SHERMAN at FENNELL,-79.84817,43.22981,
2957,UPPER SHERMAN at FRANKLIN,-79.85027,43.22550,
2958,UPPER SHERMAN at HALAM,-79.84945,43.22739,
2959,UPPER SHERMAN at JASMINE,-79.85358,43.21784,
2960,UPPER SHERMAN at JEANETTE,-79.85305,43.21861,
2961,UPPER SHERMAN at LAPP,-79.85494,43.21423,
2964,UPPER SHERMAN at LIMERIDGE,-79.85576,43.21232,
2963,UPPER SHERMAN at LIMERIDGE,-79.85601,43.21232,
2965,UPPER SHERMAN at MACASSA,-79.84960,43.22659,
2966,UPPER SHERMAN at MACKENZIE,-79.84879,43.22893,
2967,UPPER SHERMAN at MOHAWK,-79.85201,43.22098,
2968,UPPER SHERMAN at MOHAWK,-79.85201,43.22160,
2969,UPPER SHERMAN at MUNN,-79.84568,43.23548,
2971,UPPER SHERMAN at PRINCIP,-79.85701,43.20961,
2973,UPPER SHERMAN at QUEENSDALE,-79.84629,43.23413,
2972,UPPER SHERMAN at QUEENSDALE,-79.84637,43.23439,
2975,UPPER SHERMAN at ROWNTREE,-79.85789,43.20810,
2976,UPPER SHERMAN at RUBY,-79.85866,43.20635,
2982,UPPER SHERMAN at RYMAL,-79.86336,43.19554,
2977,UPPER SHERMAN at RYMAL,-79.86355,43.19547,
2978,UPPER SHERMAN at SOUTHAMPTON,-79.85409,43.21678,
2979,UPPER SHERMAN at STONE CHURCH,-79.85976,43.20347,
2980,UPPER SHERMAN at STONE CHURCH,-79.85968,43.20396,
2951,UPPER SHERMAN opposite DALIA,-79.86116,43.20086,
2962,UPPER SHERMAN opposite LAPP,-79.85506,43.21447,
2970,UPPER SHERMAN opposite MUNN,-79.84588,43.23547,
2974,UPPER SHERMAN opposite PRINCIP,-79.85735,43.20929,
2990,UPPER WELLINGTON at BOBOLINK,-79.87331,43.22256,
2991,UPPER WELLINGTON at BRIGADE,-79.88111,43.20452,
2992,UPPER WELLINGTON at BRUCEDALE,-79.86730,43.23699,
2993,UPPER WELLINGTON at BRUCEDALE,-79.86754,43.23687,
2994,UPPER WELLINGTON at BRYNA,-79.87489,43.21904,
2996,UPPER WELLINGTON at BYNG,-79.88215,43.20232,
2999,UPPER WELLINGTON at CONCESSION,-79.86445,43.24364,
2998,UPPER WELLINGTON at CONCESSION,-79.86456,43.24377,
2987,UPPER WELLINGTON at DESOTO,-79.87824,43.21139,
3000,UPPER WELLINGTON at DICENZO,-79.88115,43.20500,
3003,UPPER WELLINGTON at FENNELL,-79.86811,43.23493,
3002,UPPER WELLINGTON at FENNELL,-79.86842,43.23488,
3004,UPPER WELLINGTON at HESTER,-79.87341,43.22285,
3005,UPPER WELLINGTON at HOWE,-79.86937,43.23224,
3007,UPPER WELLINGTON at INVERNESS,-79.86566,43.24117,
3008,UPPER WELLINGTON at JAY,-79.87455,43.21945,
3009,UPPER WELLINGTON at LIMERIDGE,-79.87538,43.21714,
3010,UPPER WELLINGTON at LIMERIDGE,-79.87541,43.21786,
3011,UPPER WELLINGTON at LUSCOMBE,-79.87241,43.22545,
3012,UPPER WELLINGTON at MCELROY,-79.87001,43.23113,
